债券代码,债券名称,正股代码,正股名称,债券评级,申购日期,发行规模(亿),网上发行中签率(%),上市日期,到期日期,期限(年),利率说明
113635,升21转债,603305,旭升集团,AA-,2021-12-10 00:00:00,13.5,0.00474454,2021-12-30 00:00:00,2022-09-29 00:00:00,0.8027,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.3%、第五年1.5%、第六年1.8%。
113634,珀莱转债,603605,珀莱雅,AA,2021-12-08 00:00:00,7.51713,0.006034,2022-01-04 00:00:00,2027-12-08 00:00:00,6,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
111002,特纸转债,605007,五洲特纸,AA,2021-12-08 00:00:00,6.7,0.00055795,2021-12-30 00:00:00,2027-12-08 00:00:00,6,"第一年0.30%,第二年0.50%,第三年1.00%,第四年1.50%,第五年1.80%,第六年2.00%。"
123131,奥飞转债,300738,奥飞数据,A+,2021-12-03 00:00:00,6.35,0.0014060128,2021-12-22 00:00:00,2027-12-03 00:00:00,6,第一年为0.5%、第二年为0.7%、第三年为1.2%、第四年为1.8%、第五年为2.5%、第六年为2.8%。
113633,科沃转债,603486,科沃斯,AA,2021-11-30 00:00:00,10.4,0.00869953,2021-12-29 00:00:00,2027-11-30 00:00:00,6,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
118003,华兴转债,688001,华兴源创,AA,2021-11-29 00:00:00,8.0,0.00227647,2021-12-20 00:00:00,2027-11-29 00:00:00,6,本次发行的可转债票面利率为第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
127051,博杰转债,002975,博杰股份,AA-,2021-11-17 00:00:00,5.26,0.0006917487,2021-12-17 00:00:00,2025-04-25 00:00:00,3.4384,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.6%、第五年2.5%、第六年3.0%。
113632,鹤21转债,603733,仙鹤股份,AA,2021-11-17 00:00:00,20.5,0.00136911,2021-12-09 00:00:00,2027-11-17 00:00:00,6,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
123130,设研转债,300732,设研院,AA,2021-11-11 00:00:00,3.76,0.0013209989,2021-12-02 00:00:00,2025-09-12 00:00:00,3.8384,第一年为0.3%、第二年为0.5%、第三年为1.0%、第四年为1.5%、第五年为1.8%、第六年为2.0%。
110083,苏租转债,600901,江苏金租,AAA,2021-11-11 00:00:00,50.0,0.00876929,2021-12-10 00:00:00,2024-10-18 00:00:00,2.937,"第一年0.20%、第二年0.40%、第三年0.60%、第四年0.80%、第五年1.50%、第六年2.00%,到期赎回价为107元(含最后一期利息)。"
127050,麒麟转债,002984,森麒麟,AA,2021-11-11 00:00:00,21.989391,0.0022174867,2021-12-06 00:00:00,2027-11-11 00:00:00,6,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
111001,山玻转债,605006,山东玻纤,AA-,2021-11-08 00:00:00,6.0,0.00208862,2021-12-06 00:00:00,2027-11-08 00:00:00,6,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.30%。
113631,皖天转债,603689,皖天然气,AA+,2021-11-08 00:00:00,9.3,0.00134238,2021-12-10 00:00:00,2027-11-08 00:00:00,6,"第一年0.2%,第二年0.4%,第三年0.6%,第四年1.5%,第五年1.8%,第六年2.0%,到期赎回价格为110元(含最后一期利息)。"
123129,锦鸡转债,300798,锦鸡股份,A+,2021-11-04 00:00:00,6.0,0.0041304969,2021-11-24 00:00:00,2027-11-04 00:00:00,6,"第一年0.4%,第二年0.6%,第三年1.0%,第四年1.5%,第五年2.3%,第六年2.7%。"
127049,希望转2,000876,新希望,AAA,2021-11-02 00:00:00,81.5,0.0230951278,2021-11-29 00:00:00,2027-11-02 00:00:00,6,第一年0.2%、第二年0.4%、第三年0.8%、第四年1.2%、第五年1.6%、第六年2.0%。
123128,首华转债,300483,首华燃气,AA-,2021-11-01 00:00:00,13.794971,0.0113842934,2021-11-18 00:00:00,2027-11-01 00:00:00,6,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
123127,耐普转债,300818,耐普矿机,A+,2021-10-29 00:00:00,4.0,0.0032734062,2021-11-19 00:00:00,2025-03-04 00:00:00,3.3479,第一年0.4%、第二年0.6%、第三年1.1%、第四年1.8%、第五年2.3%、第六年2.8%。
110082,宏发转债,600885,宏发股份,AA,2021-10-28 00:00:00,20.0,0.0084696,2021-11-23 00:00:00,2027-10-28 00:00:00,6,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
113630,赛伍转债,603212,赛伍技术,AA-,2021-10-27 00:00:00,7.0,0.00355375,2021-11-23 00:00:00,2022-08-01 00:00:00,0.7616,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年2.00%、第六年2.50%。
127048,中大转债,002896,中大力德,A+,2021-10-26 00:00:00,2.7,0.0014588823,2021-11-24 00:00:00,2022-09-02 00:00:00,0.8521,第一年0.4%、第二年0.8%、第三年1.2%、第四年1.8%、第五年2.5%、第六年3.0%。
127047,帝欧转债,002798,帝欧家居,A-,2021-10-25 00:00:00,15.0,0.0079135913,2021-11-26 00:00:00,2027-10-25 00:00:00,6,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.60%、第五年2.00%、第六年2.50%。
127046,百润转债,002568,百润股份,AA,2021-09-29 00:00:00,11.28,0.0013496701,2021-11-03 00:00:00,2027-09-29 00:00:00,6,"第一年0.30%,第二年0.50%,第三年1.00%,第四年1.50%,第五年1.80%,第六年2.00%。"
113629,泉峰转债,603982,泉峰汽车,A+,2021-09-14 00:00:00,6.2,0.00375771,2021-10-21 00:00:00,2025-07-30 00:00:00,3.8767,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年2.5%、第六年3.0%。
123126,瑞丰转债,300243,瑞丰高材,A,2021-09-10 00:00:00,3.4,0.0012073386,2021-10-18 00:00:00,2027-09-10 00:00:00,6,第一年0.50%、第二年0.80%、第三年1.80%、第四年3.00%、第五年3.50%、第六年4.00%。
123125,元力转债,300174,元力股份,AA-,2021-09-06 00:00:00,9.0,0.0050720323,2021-09-30 00:00:00,2023-01-09 00:00:00,1.3425,第一年0.1%、第二年0.3%、第三年0.8%、第四年1.3%、第五年1.8%、第六年2.3%。
113628,晨丰转债,603685,晨丰科技,A,2021-08-23 00:00:00,4.15,0.00195979,2021-09-17 00:00:00,2027-08-23 00:00:00,6,"第一年为0.5%,第二年为0.7%,第三年为1.0%,第四年为2.0%,第五年为2.5%,第六年为3.0%。"
127044,蒙娜转债,002918,蒙娜丽莎,AA-,2021-08-16 00:00:00,11.6893,0.0018822523,2021-09-16 00:00:00,2027-08-16 00:00:00,6,第一年为0.30%、第二年为0.50%、第三年为1.00%、第四年为1.50%、第五年为1.80%、第六年为2.00%。
123124,晶瑞转2,300655,晶瑞电材,A+,2021-08-16 00:00:00,5.23,0.0028963875,2021-09-07 00:00:00,2027-08-16 00:00:00,6,"第一年0.2%,第二年0.3%,第三年0.4%,第四年1.5%,第五年1.8%,第六年2%。"
127045,牧原转债,002714,牧原股份,AA+,2021-08-16 00:00:00,95.5,0.014138096,2021-09-10 00:00:00,2027-08-16 00:00:00,6,第一年0.20%、第二年0.40%、第三年0.80%、第四年1.20%、第五年1.50%、第六年2.00%。
118002,天合转债,688599,天合光能,AA,2021-08-13 00:00:00,52.52,0.01059947,2021-09-01 00:00:00,2022-04-13 00:00:00,0.6658,"本次发行的可转债票面利率为第一年0.30%,第二年0.50%,第三年1.00%,第四年1.50%,第五年1.80%,第六年2.00%。"
127043,川恒转债,002895,川恒股份,AA-,2021-08-12 00:00:00,11.6,0.0046218017,2021-09-23 00:00:00,2025-07-18 00:00:00,3.9342,"第一年0.4%,第二年0.6%,第三年1%,第四年1.5%,第五年2.5%,第六年3%。"
123123,江丰转债,300666,江丰电子,A+,2021-08-12 00:00:00,5.165,0.0033476722,2021-09-01 00:00:00,2022-12-22 00:00:00,1.3616,第一年为0.40%、第二年为0.60%、第三年为1.20%、第四年为1.80%、第五年为2.50%、第六年为3.00%。
127042,嘉美转债,002969,嘉美包装,AA,2021-08-09 00:00:00,7.5,0.0070443845,2021-09-08 00:00:00,2027-08-09 00:00:00,6,本次发行的可转债票面利率第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
123122,富瀚转债,300613,富瀚微,A+,2021-08-06 00:00:00,5.8119,0.0021179642,2021-08-24 00:00:00,2027-08-06 00:00:00,6,第一年为0.3%、第二年为0.5%、第三年为1.0%、第四年为1.5%、第五年为2.0%、第六年为2.5%。
123121,帝尔转债,300776,帝尔激光,AA-,2021-08-05 00:00:00,8.4,0.0012905978,2021-08-27 00:00:00,2027-08-05 00:00:00,6,"第一年为0.4%,第二年为0.6%,第三年为1.0%,第四年为1.5%,第五年为2.5%,第六年为3.0%。"
123120,隆华转债,300263,隆华科技,AA-,2021-07-30 00:00:00,7.989283,0.0022189544,2021-08-23 00:00:00,2025-09-01 00:00:00,4.0932,第一年为0.40%、第二年为0.70%、第三年为1.00%、第四年为1.60%、第五年为2.40%、第六年为3.00%。
110081,闻泰转债,600745,闻泰科技,AA-,2021-07-28 00:00:00,86.0,0.04402965,2021-08-20 00:00:00,2027-07-28 00:00:00,6,"第一年0.10%、第二年0.20%、第三年0.30%、第四年1.50%、第五年1.80%、第六年2.00%,到期赎回价格为108元(含最后一期利息)。"
118001,金博转债,688598,金博股份,A+,2021-07-23 00:00:00,5.99901,0.0017707,2021-08-18 00:00:00,2022-09-26 00:00:00,1.1781,第一年0.50%、第二年0.70%、第三年1.20%、第四年1.80%、第五年2.40%、第六年2.80%。
123119,康泰转2,300601,康泰生物,AA,2021-07-15 00:00:00,20.0,0.0141817815,2021-08-05 00:00:00,2027-07-15 00:00:00,6,第一年为0.30%、第二年为0.50%、第三年为1.00%、第四年为1.50%、第五年为1.80%、第六年为2.00%。
113627,太平转债,603877,太平鸟,AA,2021-07-15 00:00:00,8.0,0.00054163,2021-08-06 00:00:00,2027-07-15 00:00:00,6,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
127041,弘亚转债,002833,弘亚数控,AA-,2021-07-12 00:00:00,6.0,0.0048246828,2021-08-10 00:00:00,2026-07-12 00:00:00,5,第一年0.50%、第二年0.75%、第三年1.00%、第四年1.50%、第五年2.50%。
127040,国泰转债,002091,江苏国泰,AA+,2021-07-07 00:00:00,45.574186,0.0175529317,2021-08-10 00:00:00,2027-07-07 00:00:00,6,第一年0.20%、第二年0.40%、第三年0.60%、第四年1.50%、第五年1.80%、第六年2.00%。
123118,惠城转债,300779,惠城环保,A+,2021-07-07 00:00:00,3.2,0.0024427362,2021-07-26 00:00:00,2027-07-07 00:00:00,6,"第一年为0.5%,第二年为0.7%,第三年为1.2%,第四年为1.8%,第五年为2.5%,第六年为3.0%。"
127039,北港转债,000582,北部湾港,AAA,2021-06-29 00:00:00,30.0,0.0182929759,2021-07-23 00:00:00,2027-06-29 00:00:00,6,第一年0.20%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。到期赎回价为108元(含最后一期利息)。
113626,伯特转债,603596,伯特利,AA,2021-06-29 00:00:00,9.02,0.00306762,2021-07-21 00:00:00,2023-10-31 00:00:00,2.3397,本次发行的可转债票面利率设定为:第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
123117,健帆转债,300529,健帆生物,AA,2021-06-23 00:00:00,10.0,0.0018136556,2021-07-12 00:00:00,2027-06-23 00:00:00,6,"第一年为0.30%,第二年为0.50%,第三年为1.00%,第四年为1.50%,第五年为1.80%,第六年为2.00%。"
113051,节能转债,601016,节能风电,AA+,2021-06-21 00:00:00,30.0,0.01332842,2021-07-22 00:00:00,2027-06-21 00:00:00,6,本次发行的可转债票面利率设定为:第一年0.2%、第二年0.4%、第三年0.6%、第四年1.5%、第五年1.8%、第六年2.0%。
113050,南银转债,601009,南京银行,AAA,2021-06-15 00:00:00,200.0,0.02907534,2021-07-01 00:00:00,2025-07-18 00:00:00,4.0932,第一年0.20%、第二年0.40%、第三年0.70%、第四年1.20%、第五年1.70%、第六年2.00%。
113625,江山转债,603208,江山欧派,AA-,2021-06-11 00:00:00,5.83,0.00101858,2021-07-01 00:00:00,2027-06-11 00:00:00,6,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年2.50%、第六年3.00%。
113049,长汽转债,601633,长城汽车,AAA,2021-06-10 00:00:00,35.0,0.00528552,2021-07-08 00:00:00,2027-06-10 00:00:00,6,第一年0.2%、第二年0.4%、第三年0.6%、第四年0.8%、第五年1.5%、第六年2.0%。
127038,国微转债,002049,紫光国微,AA+,2021-06-10 00:00:00,15.0,0.0089843401,2021-07-14 00:00:00,2027-06-10 00:00:00,6,第一年0.20%、第二年0.40%、第三年0.60%、第四年1.50%、第五年1.80%、第六年2.00%。
123116,万兴转债,300624,万兴科技,A+,2021-06-09 00:00:00,3.7875,0.0031002913,2021-07-01 00:00:00,2023-05-18 00:00:00,1.9397,第一年0.40%、第二年0.70%、第三年1.00%、第四年1.80%、第五年2.50%、第六年3.50%。
123115,捷捷转债,300623,捷捷微电,AA-,2021-06-08 00:00:00,11.95,0.0028256096,2021-06-29 00:00:00,2024-11-28 00:00:00,3.4767,"第一年0.4%,第二年0.6%,第三年1%,第四年1.5%,第五年2%,第六年3%。"
127037,银轮转债,002126,银轮股份,AA,2021-06-07 00:00:00,7.0,0.0027731843,2021-07-09 00:00:00,2027-06-07 00:00:00,6,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
127036,三花转债,002050,三花智控,AA+,2021-06-01 00:00:00,30.0,0.009443869,2021-06-30 00:00:00,2023-08-01 00:00:00,2.1671,第一年0.2%、第二年0.4%、第三年0.6%、第四年1.5%、第五年1.8%、第六年2.0%。
127035,濮耐转债,002225,濮耐股份,AA,2021-05-26 00:00:00,6.263903,0.0053471158,2021-06-18 00:00:00,2025-08-21 00:00:00,4.2411,第一年0.6%、第二年0.8%、第三年1.5%、第四年3.0%、第五年3.8%。
123114,三角转债,300775,三角防务,AA-,2021-05-25 00:00:00,9.043727,0.003312021,2021-06-11 00:00:00,2027-05-25 00:00:00,6,"第一年为0.4%,第二年为0.6%,第三年为1.0%,第四年为1.5%,第五年为2.5%,第六年为3.0%。"
111000,起帆转债,605222,起帆电缆,AA-,2021-05-24 00:00:00,10.0,0.00843359,2021-06-17 00:00:00,2027-05-24 00:00:00,6,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年2.00%、第六年3.00%。
127034,绿茵转债,002887,绿茵生态,AA-,2021-04-30 00:00:00,7.12,0.0076133113,2021-05-28 00:00:00,2027-04-30 00:00:00,6,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年2.50%、第六年3.00%。
113624,正川转债,603976,正川股份,A+,2021-04-28 00:00:00,4.05,0.00391946,2021-06-01 00:00:00,2027-04-28 00:00:00,6,第一年0.50%、第二年0.70%、第三年1.20%、第四年1.80%、第五年2.40%、第六年3.00%。
113048,晶科转债,601778,晶科科技,AA,2021-04-23 00:00:00,30.0,0.02540444,2021-05-31 00:00:00,2027-04-23 00:00:00,6,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
123113,仙乐转债,300791,仙乐健康,AA-,2021-04-19 00:00:00,10.248929,0.0012972269,2021-05-14 00:00:00,2027-04-19 00:00:00,6,第一年0.4%、第二年0.6%、第三年1.0%、第四年1.5%、第五年2.0%、第六年3.0%。
127033,中装转2,002822,*ST中装,B-,2021-04-16 00:00:00,11.6,0.0127924905,2021-05-24 00:00:00,2027-04-16 00:00:00,6,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
110080,东湖转债,600133,东湖高新,AA,2021-04-12 00:00:00,15.5,0.01334922,2021-05-12 00:00:00,2023-12-06 00:00:00,2.6521,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
127032,苏行转债,002966,苏州银行,AAA,2021-04-12 00:00:00,50.0,0.0463395661,2021-05-12 00:00:00,2025-03-07 00:00:00,3.9041,第一年0.2%、第二年0.4%、第三年1.0%、第四年1.5%、第五年2.0%、第六年2.5%。
113047,旗滨转债,601636,旗滨集团,AA+,2021-04-09 00:00:00,15.0,0.00706166,2021-05-07 00:00:00,2027-04-09 00:00:00,6,"第一年0.20%,第二年0.40%,第三年0.60%,第四年1.00%,第五年1.80%,第六年2.00%。"
123112,万讯转债,300112,万讯自控,AA-,2021-04-08 00:00:00,2.457212,0.0024070169,2021-04-23 00:00:00,2027-04-08 00:00:00,6,第一年0.4%、第二年0.7%、第三年1.0%、第四年1.8%、第五年2.5%、第六年3.0%。
113623,凤21转债,603225,新凤鸣,AA,2021-04-08 00:00:00,25.0,0.0054826,2021-05-07 00:00:00,2027-04-08 00:00:00,6,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
123111,东财转3,300059,东方财富,AA+,2021-04-07 00:00:00,158.0,0.0587697466,2021-04-23 00:00:00,2022-03-01 00:00:00,0.8986,第一年0.2%、第二年0.3%、第三年0.4%、第四年0.8%、第五年1.8%、第六年2.0%。
123110,九典转债,300705,九典制药,A+,2021-04-01 00:00:00,2.7,0.0021121042,2021-04-23 00:00:00,2022-11-28 00:00:00,1.6603,第一年0.40%、第二年0.60%、第三年1.20%、第四年1.80%、第五年2.40%、第六年3.00%。
123109,昌红转债,300151,昌红科技,AA-,2021-04-01 00:00:00,4.6,0.0045166298,2021-04-19 00:00:00,2027-04-01 00:00:00,6,本次发行的可转债票面利率第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年2.50%、第六年3.00%。
123108,乐普转2,300003,乐普医疗,AA+,2021-03-30 00:00:00,16.38,0.0172882477,2021-04-19 00:00:00,2026-03-30 00:00:00,5,第一年0.30%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%。
110079,杭银转债,600926,杭州银行,AAA,2021-03-29 00:00:00,150.0,0.06353692,2021-04-23 00:00:00,2025-07-07 00:00:00,4.2767,第一年0.20%、第二年0.40%、第三年0.80%、第四年1.20%、第五年1.80%、第六年2.00%。
123107,温氏转债,300498,温氏股份,AAA,2021-03-29 00:00:00,92.97,0.0170006161,2021-04-21 00:00:00,2027-03-29 00:00:00,6,第一年0.20%、第二年0.50%、第三年1.00%、第四年1.50%、第五年1.80%、第六年2.00%。
113622,杭叉转债,603298,杭叉集团,AA+,2021-03-25 00:00:00,11.5,0.00155683,2021-04-14 00:00:00,2023-03-24 00:00:00,1.9973,第一年为0.20%、第二年为0.40%、第三年为0.60%、第四年为1.50%、第五年为1.80%、第六年为2.00%。
127031,洋丰转债,000902,新洋丰,AA,2021-03-25 00:00:00,10.0,0.0036186809,2021-04-23 00:00:00,2027-03-25 00:00:00,6,第一年0.3%、第二年0.5%、第三年1.0%、第四年1.5%、第五年1.8%、第六年2.0%。
123106,正丹转债,300641,正丹股份,AA-,2021-03-24 00:00:00,3.2,0.0052517895,2021-04-20 00:00:00,2024-06-07 00:00:00,3.2082,第一年0.40%、第二年0.60%、第三年1.00%、第四年1.50%、第五年2.00%、第六年2.50%。
113046,金田转债,601609,金田股份,AA+,2021-03-22 00:00:00,15.0,0.01333617,2021-04-12 00:00:00,2027-03-22 00:00:00,6,第一年0.3%、第二年0.5%、第三年0.8%、第四年1.5%、第五年1.8%、第六年2.0%。
127030,盛虹转债,000301,东方盛虹,AA+,2021-03-22 00:00:00,50.0,0.01612593,2021-04-21 00:00:00,2027-03-22 00:00:00,6,"第一年0.20%、第二年0.40%、第三年0.60%、第四年1.50%、第五年1.80%、第六年2.00%,到期赎回价为108元(含最后一期利息)。"
128145,日丰转债,002953,日丰股份,AA-,2021-03-22 00:00:00,3.8,0.0011090651,2021-04-16 00:00:00,2023-03-02 00:00:00,1.9452,第一年0.3%、第二年0.6%、第三年1%、第四年1.5%、第五年2%、第六年2.5%。
123105,拓尔转债,300229,拓尔思,AA-,2021-03-19 00:00:00,8.0,0.0053683832,2021-04-27 00:00:00,2023-03-08 00:00:00,1.9699,第一年为0.40%、第二年为0.60%、第三年为1.00%、第四年为1.60%、第五年为2.50%、第六年为3.00%。
127029,中钢转债,000928,中钢国际,AA+,2021-03-19 00:00:00,9.6,0.0120441383,2021-04-23 00:00:00,2023-10-31 00:00:00,2.6192,第一年0.20%、第二年0.40%、第三年0.60%、第四年1.50%、第五年1.80%、第六年2.00%。到期赎回价为113元(含最后一期利息)。
123104,卫宁转债,300253,卫宁健康,AA,2021-03-16 00:00:00,9.70265,0.0072930284,2021-03-31 00:00:00,2027-03-16 00:00:00,6,"第一年为0.3%,第二年为0.5%,第三年为1.0%,第四年为1.5%,第五年为1.8%,第六年为2.0%。"
