symbol,name,name_trans,sml_id,related_pair_ID
SHOO,NFTshootout,NFTshootout,,
NBR,Niobio Cash,Niobio Cash,26670570.0,1075607.0
ANA,Nirvana ANA,Nirvana ANA,,
MNU,NirvanaMeta,NirvanaMeta,,
NLC2,NoLimitCoin,NoLimitCoin,26041088.0,1071168.0
NBL,Notable,Notable,,
NVL,NVL,NVL,,
OBROK,OBRok Token,OBRok Token,,
OCP,OC Protocol,OC Protocol,,
ONX,OnX Finance,OnX Finance,,
OPCAT,Optimus Cat,Optimus Cat,,
ORBIT,Orbit Token,Orbit Token,,
ORBYT,ORBYT Token,ORBYT Token,,
ORE,Open Rights Exchange,Open Rights Exchange,,
OT,OTFINANCIAL,OTFINANCIAL,,
PAL,Paladin dao,Paladin dao,,
PPOLL,PancakePoll,PancakePoll,,
PTX,Pando Token,Pando Token,,
PAPEL,Papel Token,Papel Token,,
PAPP,Papp Mobile,Papp Mobile,,
PDT,ParagonsDAO,ParagonsDAO,,
PARMA,Parma Token,Parma Token,,
PNFT,Pawn My NFT,Pawn My NFT,,
PAYN,PayNet Coin,PayNet Coin,,
PCI,Paycoin,Paycoin,,
PCL,PECULIUM,PECULIUM,,
PINU,Piccolo Inu,Piccolo Inu,,
PIG,Pig Finance,Pig Finance,,
PSHARE,Piggy Share,Piggy Share,,
PTU,Pintu Token,Pintu Token,,
PKT,PiratesKing,PiratesKing,,
PEECAT,Pissing Cat,Pissing Cat,,
PAL,PlayAndLike,PlayAndLike,,
PO,PlayersOnly,PlayersOnly,,
PLG,Pledge Coin,Pledge Coin,,
PLUS1,PlusOneCoin,PlusOneCoin,,
PCKT,Pocket,Pocket,,
POK,Pokmonsters,Pokmonsters,,
CPHR,PolkaCipher,PolkaCipher,,
POX,Pollux Coin,Pollux Coin,,
pHBD,Polygon HBD,Polygon HBD,,
POP,Popop World,Popop World,,
POWER,Power Nodes,Power Nodes,,
PRED,Predictcoin,Predictcoin,,
PEAX,PRELAX SWAP,PRELAX SWAP,,
CLUNA,Prism cLUNA,Prism cLUNA,,
PLUNA,Prism pLUNA,Prism pLUNA,,
YLUNA,Prism yLUNA,Prism yLUNA,,
PROUD,PROUD Money,PROUD Money,,
PSY,PsyOptions,PsyOptions,,
PBTC,pTokens BTC,pTokens BTC,,
PINT,Pub Finance,Pub Finance,,
PUD,PuddingSwap,PuddingSwap,,
PULSE,Pulse Predictions Market,Pulse Predictions Market,,
PYRAM,Pyram Token,Pyram Token,,
PYO,Pyrrho,Pyrrho,,
QANX,QANplatform,QANplatform,,
QMALL,QMALL TOKEN,QMALL TOKEN,,
RGK,RagnarokDAO,RagnarokDAO,,
REAP,RecklessApe,RecklessApe,,
REDC,RedChillies,RedChillies,,
REF,Ref Finance,Ref Finance,,
REI,REI Network,REI Network,,
RELAY,Relay Token,Relay Token,,
RWSC,RewardsCoin,RewardsCoin,,
RICE,Rice Wallet,Rice Wallet,,
RU,RIFI United,RIFI United,,
RTC,Rijent Coin,Rijent Coin,,
RIOT,Riot Racers,Riot Racers,,
RWN,Rowan Token,Rowan Token,,
ROYAL,Royal Chain,Royal Chain,,
WSOW,RxSeed Coin,RxSeed Coin,,
SFM,SafeMoon V2,SafeMoon,28828925.0,1180932.0
SAITOKI,Saitoki Inu,Saitoki Inu,,
NEKO,Sakura Neko,Sakura Neko,,
SUI,Salmonation,Salmonation,,
HOHOHO,Santa Floki,Santa Floki,28946584.0,1183117.0
$CITY,SatoshiCity,SatoshiCity,,
SWAP,SatoshiSwap,SatoshiSwap,,
SBRT,SaveBritney,SaveBritney,,
KITTY DI,Schrodinger,Schrodinger,,
SCIFI,SCIFI Index,SCIFI Index,,
SCOOBI,Scoobi Doge,Scoobi Doge,,
SCO,Score Token,Score Token,,
SEA,Sea Oceanus,Sea Oceanus,,
SCSX,Secure Cash,Secure Cash,,
SKRT,Sekuritance,Sekuritance,,
SENSEI,Sensei Shib,Sensei Shib,,
SHACK,Shack Token,Shack Token,,
SHAK,Shakita Inu,Shakita Inu,,
SHD,ShardingDAO,ShardingDAO,,
HEIST,Shiba Heist,Shiba Heist,,
SHIBT,SHIBA LIGHT,SHIBA LIGHT,,
SHIBGX,ShibaGalaxy,ShibaGalaxy,,
SHIBAROC,ShibaRocket,ShibaRocket,,
SHIBASWI,Shiba's Wife,Shiba's Wife,,
SHILL,Shillit App,Shillit App,,
SHIN,Shinobi Inu,Shinobi Inu,,
SHKOOBY,SHKOOBY INU,SHKOOBY INU,,
SHOP,Shoppi Coin,Shoppi Coin,,
SIFU,Sifu Vision,Sifu Vision,,
SIL,SIL Finance,SIL Finance,,
SC,Silver Coin,Silver Coin,,
SLVT,Silvertoken,Silvertoken,,
SMARTSHI,SMART SHIBA,SMART SHIBA,,
SMART,Smart Token,Smart Token,,
SMOKE,SMOKE Token,SMOKE Token,,
SLIME,Snail Trail,Snail Trail,,
SNK,Snake Token,Snake Token,,
SCAT,Snowcat DAO,Snowcat DAO,,
SEND,Social Send,Social Send,,
FREN,Solana Fren,Solana Fren,,
SOY,Soy Finance,Soy Finance,,
SPACE,Space Token,Space Token,,
SPKL,SpokLottery,SpokLottery,,
SQC,Squoge Coin,Squoge Coin,,
SAPE,Stadium Ape,Stadium Ape,,
stLUNA,Lido Staked LUNA,Lido Staked LUNA,,
STNEAR,Staked NEAR,Staked NEAR,,
SH,StakHolders,StakHolders,,
STEAK,Steak Token,Steak Token,,
STN,Stone DeFi,Stone DeFi,,
STORM,Storm Token,Storm Token,,
STRM,StreamCoin,StreamCoin,,
BULL,strong bull,strong bull,,
SUCCOR,Succor Coin,Succor Coin,,
SUMMIT,Summit Defi,Summit Defi,,
SLA,SUPERLAUNCH,SUPERLAUNCH,,
SSN,SuperSkynet,SuperSkynet,,
SWPT,SwapTracker,SwapTracker,,
SNS,Synesis One,Synesis One,,
TALI,Talaria Inu,Talaria Inu,,
TBL,Tank Battle,Tank Battle,,
TAP,TAP FANTASY,TAP FANTASY,,
TAT2,TattooMoney,TattooMoney,,
TCG2,TCGCoin 2.0,TCGCoin 2.0,,
TCO,Tcoin,Tcoin,,
TSHIBA,Terra Shiba,Terra Shiba,,
TRR,Terran Coin,Terran Coin,,
TSLA,Tessla Coin,Tessla Coin,,
EURT,Tether EURt,Tether EURt,,
THECAT,The Cat Inu,The Cat Inu,,
DYT,The Dynasty,The Dynasty,,
KBOX,The Killbox,The Killbox,,
NMEEBITS,The Meebits,The Meebits,,
FIRE,The Phoenix,The Phoenix,,
SDO,TheSolanDAO,TheSolanDAO,,
THC,Thetan Coin,Thetan Coin,,
TRMT,Tierra Meta,Tierra Meta,,
TGNB,Tiger Token,Tiger Token,,
TINY,TinyBits,TinyBits,,
TOGASHI,Togashi Inu,Togashi Inu,,
TOM,TOM Finance,TOM Finance,,
TSHARE,Tomb Shares,Tomb Shares,,
TBR,Torchbearer,Torchbearer,,
TRK,Torekko (NEW),Torekko (NEW),,
TF,TouchFuture,TouchFuture,,
TRACTOR,Tractor Joe,Tractor Joe,,
TCOIN,Travel Coin,Travel Coin,,
PIRATE,TreasureKey,TreasureKey,,
DICE,TRONbetDice,TRONbetDice,,
LIVE,TRONbetLive,TRONbetLive,,
TRXC,TRONCLASSIC,TRONCLASSIC,,
TSC,TrusterCoin,TrusterCoin,,
TRY,Try.Finance,Try.Finance,,
TXBIT,Txbit Token,Txbit Token,,
TYCHE,TYCHE Lotto,TYCHE Lotto,,
TYCOON,Tycoon Zone,Tycoon Zone,,
UCR,Ultra Clear,Ultra Clear,,
UMI,Umi Digital,Umi Digital,,
UNITS,UnitedCoins,UnitedCoins,,
UCT,UnitedCrowd,UnitedCrowd,,
UNIX,UniX Gaming,UniX Gaming,,
GBPU,Upper Pound,Upper Pound,,
USDB,USD Balance,USD Balance,,
VOLLAR,V-Dimension,V-Dimension,27876809.0,1137392.0
VEE,Vee Finance,Vee Finance,,
VERIFY,Verify DeFi,Verify DeFi,,
VERSUS,Versus Farm,Versus Farm,,
VTG,Victory Gem,Victory Gem,,
AUV,VIIIDA Gold,VIIIDA Gold,,
VIKING,Viking Swap,Viking Swap,,
VIKINGS,Vikings Inu,Vikings Inu,,
VCE,Vince chain,Vince chain,,
VD,VinDax Coin,VinDax Coin,,
VIRAL,VIRAL,VIRAL,,
VADS,Virtual Ads,Virtual Ads,,
VODKA,Vodka Token,Vodka Token,,
VOLT,Volt Inu V2,Volt Inu V2,,
VOYCE,VOYCE TOKEN,VOYCE TOKEN,,
WKD,Wakanda Inu,Wakanda Inu,,
WSWAP,Wallet Swap,Wallet Swap,,
WANA,Wanaka Farm,Wanaka Farm,,
WARE,Warena,Warena,,
WSPORTS,WatchSports,WatchSports,,
EGG,Waves Ducks,Waves Ducks,,
WLT,Wealthlocks,Wealthlocks,,
WEBOO,Weboo Swap,Weboo Swap,,
WEWON,WeWon World,WeWon World,,
WHALE,White Whale,White Whale,,
WILD,Wild Credit,Wild Credit,,
WINATESL,WIN A TESLA,WIN A TESLA,,
WINE,Wine Shares,Wine Shares,,
WINTERFL,WinterFloki,WinterFloki,,
WIPE,Wipe My ASS,Wipe My ASS,,
WITCH,Witch Token,Witch Token,,
WINU,Witcher Inu,Witcher Inu,,
WCRO,Wrapped CRO,Wrapped CRO,,
WFCT,Wrapped FCT,Wrapped FCT,,
WLEO,Wrapped LEO,Wrapped LEO,,
WNCE,Wrapped NCE,Wrapped NCE,,
WOKT,Wrapped OKT,Wrapped OKT,,
WONE,Wrapped Harmony,Wrapped Harmony,,
WPKT,Wrapped PKT,Wrapped PKT,,
WWAN,Wrapped WAN,Wrapped WAN,,
xDRACE,DeathRoad,DeathRoad,,
XPH,XenophonDAO,XenophonDAO,,
XT,XT.com Token,XT.com Token,,
XUSD,XUSD Stable,XUSD Stable,,
XXP,XX Platform,XX Platform,,
Y-5,Y-5 FINANCE,Y-5 FINANCE,,
YEL,YEL.Finance,YEL.Finance,,
YFA,YFA Finance,YFA Finance,,
YFIB,YFIBusiness,YFIBusiness,,
YIN,YIN Finance,YIN Finance,,
YO,Yobit Token,Yobit Token,,
YOCO,YoCoin,YoCoin,,
YOKAI,Yokai Money,Yokai Money,,
ZUSD,Zasset zUSD,Zasset zUSD,,
ZCRT,ZCore Token,ZCore Token,,
ZENITH,Zenith Coin,Zenith Coin,,
ZIN,Zin Finance,Zin Finance,,
ZINAX,ZinaX Token,ZinaX Token,,
2OMB,2omb Finance,2omb Finance,,
HONEY,6DayHoneypot,6DayHoneypot,,
AAG,AAG Ventures,AAG Ventures,,
ACU,ACU Platform,ACU Platform,,
ADAT,Adadex Tools,Adadex Tools,,
A.O.T,Age of Tanks,Age of Tanks,,
AKL,AkoyaLegends,AkoyaLegends,,
ALUSD,Alchemix USD,Alchemix USD,,
AT,AnonToken,AnonToken,,
APEU,Ape Universe,Ape Universe,,
$ADOGE,Arabian Doge,Arabian Doge,,
ARCANE,Arcane Token,Arcane Token,,
ARGO,Argo Finance,Argo Finance,,
ARTI,ARTi Project,ARTi Project,,
ARTX,ARTX Trading,ARTX Trading,,
ASUNA,Asuna Hentai,Asuna Hentai,,
ASVA,Asva,Asva,,
ATK,Attack Wagon,Attack Wagon,,
AUREUSRH,Aureus Token,Aureus Token,,
ADTX,Aurora Token,Aurora Token,,
AVXL,AvaXlauncher,AvaXlauncher,,
babyDoge,babyDogeKing,babyDogeKing,,
BBETH,BabyEthereum,BabyEthereum,,
KANGAROO,BabyKangaroo,BabyKangaroo,,
Backstab,BackstabDoge,BackstabDoge,,
BAFI,Bafi Finance,Bafi Finance,,
BG,Bagus Wallet,Bagus Wallet,,
TBAKE,Bakery Tools,Bakery Tools,,
BAB,Banana Bucks,Banana Bucks,,
BANDEX,Banana Index,Banana Index,,
BANK,Bankless DAO,Bankless DAO,,
BSD,Basis Dollar,Basis Dollar,,
BED,Bedpage Coin,Bedpage Coin,,
BENT,Bent Finance,Bent Finance,,
BDOG,Big Dog Coin,Big Dog Coin,,
BBC,BigBang Core,BigBang Core,,
BIGSB,BigShortBets,BigShortBets,,
BingDwen,BingDwenDwen,BingDwenDwen,,
BINGUS,Bingus Token,Bingus Token,,
BTCA,Bitcoin Asia,Bitcoin Asia,,
BIFI,Bitcoin File,Bitcoin File,,
BTCHG,BITCOINHEDGE,BITCOINHEDGE,,
BHO,BlackHoleDAO,BlackHoleDAO,,
BLADE,BladeWarrior,BladeWarrior,,
BLWA,BlockWarrior,BlockWarrior,,
BLH,Blue Horizon,Blue Horizon,,
BNSD,BNSD Finance,BNSD Finance,,
BRE,Boba Brewery,Boba Brewery,,
BRT,Born To Race,Born To Race,,
BRIG,Brig Finance,Brig Finance,,
BRIGHT,Bright Token,Bright Token,,
BRIGHT,Bright Union,Bright Union,,
BROWN,BrowniesSwap,BrowniesSwap,,
BCHB,BSCharactbit,BSCharactbit,,
BSCWIN,BSCWIN Bulls,BSCWIN Bulls,,
BULLDOG,BullDog Coin,BullDog Coin,,
BG,BunnyPark Game,BunnyPark Game,,
BTRFLY,Redacted Cartel,Redacted Cartel,,
MONSTA,Cake Monster,Cake Monster,,
CATO,Canon Crypto,Canon Crypto,,
MEL,Caramel Swap,Caramel Swap,,
GEMS,CARBON,CARBON,,
CARDS,CARD.STARTER,CARD.STARTER,,
CATBOY,CatBoy,CatBoy,,
CATCOIN,CatCoin,CatCoin,,
SOUL,ChainZ Arena,ChainZ Arena,,
CHECKR,CheckerChain,CheckerChain,,
CHEDDA,Chedda Token,Chedda Token,,
YT,Cherry Token,Cherry Token,,
CIA,Cia Protocol,Cia Protocol,,
CLIFF,Clifford Inu,Clifford Inu,,
COC,CocktailBar,CocktailBar,,
CODI,Codi Finance,Codi Finance,,
CNX,Cofinex,Cofinex,,
CTFT,Coin To Fish,Coin To Fish,,
COMB,Comb Finance,Comb Finance,,
CDAI,Compound Dai,Compound Dai,,
CONT,Content Coin,Content Coin,,
COP,Copiosa Coin,Copiosa Coin,,
COT,Coplay Token,Coplay Token,,
COPS,COPS FINANCE,COPS FINANCE,,
COR,CorgiNFTGame,CorgiNFTGame,,
CSMC,Cosmic Music,Cosmic Music,,
CVC,Covid Cutter,Covid Cutter,,
CI,Cow Inu - CI,Cow Inu - CI,,
COW,CoW Protocol,CoW Protocol,,
COWS,Cowboy Snake,Cowboy Snake,,
CRYPT,CrypterToken,CrypterToken,,
XCB,Crypto Birds,Crypto Birds,,
KLH,Crypto Klash,Crypto Klash,,
SNACK,Crypto Snack,Crypto Snack,,
CVT,Crypto Vault,Crypto Vault,,
CART,CryptoArt.Ai,CryptoArt.Ai,,
CHM,Cryptochrome,Cryptochrome,,
CGAR,CryptoGuards,CryptoGuards,,
CJET,CryptoJetski,CryptoJetski,,
CPC,CryptoPlants Club,CryptoPlants Club,,
RUN,CryptoRunner,CryptoRunner,,
CST,CryptoSkates,CryptoSkates,,
CTRAIN,CryptoTrains,CryptoTrains,,
XPRESS,CryptoXpress,CryptoXpress,,
CLASS,Cyberclassic,Cyberclassic,,
CYC,Cycling Coin,Cycling Coin,26039370.0,1071930.0
DSG,D-Skyscraper,D-Skyscraper,,
DASHD,Dash Diamond,Dash Diamond,,
DAGO,Dawn Of Gods,Dawn Of Gods,,
DCVC,DCVC FINANCE,DCVC FINANCE,,
DEEP,DeepCloud AI,DeepCloud AI,,
DFC,Defi Connect,Defi Connect,,
DFY,Defi For You,Defi For You,,
FIWA,DeFi Warrior (FIWA),DeFi Warrior (FIWA),,
DHR,DEHR Network,DEHR Network,,
DIO,Deimos Token,Deimos Token,,
DCRE,DeltaCredits,DeltaCredits,26039363.0,1071938.0
DON,Deonex Token,Deonex Token,,
RESTAURA,Devour Token,Devour Token,,
DCASH,Diamond Cash,Diamond Cash,,
DIAMOND,DIAMOND,DIAMOND,,
DIAMOND,DiamondToken,DiamondToken,,
DICK,Dickcoin,Dickcoin,,
DGMT,DigiMax DGMT,DigiMax DGMT,,
DINGER,Dinger Token,Dinger Token,,
DSG,Dinosaureggs,Dinosaureggs,,
DIOS,Dios Finance,Dios Finance,,
DCT,DisciplesDAO,DisciplesDAO,,
DRM,DoDreamChain,DoDreamChain,,
DOG,Dog Coin[New],Dog Coin[New],,
DGLN,Dogelana,Dogelana,,
DOGGER,Dogger Token,Dogger Token,,
DPAD,Dpad Finance,Dpad Finance,,
DT,Dragon Token,Dragon Token,,
DRV,Dragon Verse,Dragon Verse,,
DK,DragonKnight,DragonKnight,,
TOTEM,DragonMaster,DragonMaster,,
DRC,DRC Mobility,DRC Mobility,,
DREAMS,Dreams Quest,Dreams Quest,,
DRIP,Drip Network,Drip Network,,
METAL,Drunk Robots,Drunk Robots,,
DUEL,Duel Network,Duel Network,,
DKT,Duelist King,Duelist King,,
DUN,Dune Network,Dune Network,,
DUSD,DUSD Network,DUSD Network,,
EFLOKI,Easter Floki,Easter Floki,,
EGOH,EGOH Finance,EGOH Finance,,
EIFI,Eifi FInance,Eifi FInance,,
EPX,Ellipsis,Ellipsis,,
ELONGRAB,Elongrab (NEW),Elongrab (NEW),,
MARVIN,Elon's Marvin,Elon's Marvin,,
EMPIRE,Empire Token,Empire Token,,
ENERGY,ENERGY Token,ENERGY Token,,
ENGN,Engine,Engine,,
ENH,Enhance,Enhance,,
EJS,Enjinstarter,Enjinstarter,,
ERON,ERON,ERON,,
ESHK,eShark Token,eShark Token,,
ESWAPV2,eSwapping v2,eSwapping v2,,
EC,Eternal Cash,Eternal Cash,,
ETB,Ethera Black,Ethera Black,,
ECC,Etherconnect,Etherconnect,,
PEBBLE,Etherrock#72,Etherrock#72,,
EVE,EVE Token,EVE Token,,
EGC,EverGrow Coin,EverGrow Coin,28889789.0,1178981.0
EVU,Evulus Token,Evulus Token,,
EXRT,EXRT Network,EXRT Network,,
FDoge,FaithfulDoge,FaithfulDoge,,
FALCONS,Falcon Swaps,Falcon Swaps,,
XFTM,Fantasm XFTM,Fantasm XFTM,,
FTS,FantasyToken,FantasyToken,,
FFS,Fantom Frens,Fantom Frens,,
FAME,Fantom Maker,Fantom Maker,,
FTMO,Fantom Oasis,Fantom Oasis,,
FFT,Farm Finance,Farm Finance,,
FOX,Farmers Only,Farmers Only,,
FSHN,Fashion Coin,Fashion Coin,,
FAST,FastSwap (BSC),FastSwap (BSC),,
FIA,FIA Protocol,FIA Protocol,,
FVT,Finance.Vote,Finance.Vote,,
FBX,FireBotToken,FireBotToken,,
FIST,Fistbump,Fistbump,,
FLAG,Flag Network,Flag Network,,
FLAFLO,FLAPPY FLOKI,FLAPPY FLOKI,,
FSXU,FlashX Ultra,FlashX Ultra,,
RLOKI,Floki Rocket,Floki Rocket,,
FODL,FODL Finance,FODL Finance,,
FOLO,Follow Token,Follow Token,,
FEB,ForeverBlast,ForeverBlast,,
fUSDT,Frapped USDT,Frapped USDT,,
FUMA,Fuma Finance,Fuma Finance,,
MIT,Galaxy Blitz,Galaxy Blitz,,
GALE,Gale Network,Gale Network,,
GFI,GameFi Protocol,GameFi Protocol,,
GAMES,Gaming Stars,Gaming Stars,,
MANA,Genesis Mana,Genesis Mana,,
GPOOL,Genesis Pool,Genesis Pool,,
JAM,Geojam Token,Geojam Token,,
GTR,Ghost Trader,Ghost Trader,,
GLOX,Glox Finance,Glox Finance,,
GOGO,GOGO.finance,GOGO.finance,,
GOIN,GOinfluencer,GOinfluencer,,
GDR,Golden Roots,Golden Roots,,
GOLD,Golden Token,Golden Token,,
GLDX,Goldex Token,Goldex Token,,
GRC,GreenCoin.AI,GreenCoin.AI,,
REAPER,Grim Finance,Grim Finance,,
PSDN,H2O,H2O,,
RPTC,Reptilian Coin,Reptilian Coin,,
HO,HALO network,HALO network,,
HPLAY,Harmony Play,Harmony Play,,
HVILLE,Harmonyville,Harmonyville,,
HDL,HEADLINE,HEADLINE,,
HEPA,Hepa Finance,Hepa Finance,,
HERA,Hera Finance,Hera Finance,,
CGC,HeroesTD CGC,HeroesTD CGC,,
HIT,HitBTC Token,HitBTC Token,,
HLTH,HLTH Token,HLTH Token,,
HFT,Hodl Finance,Hodl Finance,,
HOGL,HOGL finance,HOGL finance,,
HOLY,Holy Trinity,Holy Trinity,,
FLY,Hoppers Game,Hoppers Game,,
HTB,Hotbit Token,Hotbit Token,,
HUGO,Hugo Game,Hugo Game,,
HUNGER,Hunger Token,Hunger Token,,
HUSH,HUSH,HUSH,,
HYPER,Hyperchain X,Hyperchain X,,
PACT,impactMarket,impactMarket,,
IND,Infinity DAO,Infinity DAO,,
INCAKE,InfinityCake,InfinityCake,,
IFC,InfinityCash,InfinityCash,,
ITFX,INS3.Finance,INS3.Finance,,
IRON,Iron,Iron,,
ISLAND,Island Doges,Island Doges,,
JAIHO,Jaiho Crypto,Jaiho Crypto,,
JET,Jet Protocol,Jet Protocol,,
JOYS,Joys Digital,Joys Digital,,
JUS,JUST NETWORK,JUST NETWORK,,
KAC,Kaco Finance,Kaco Finance,,
KAIJU,Kaiju Worlds,Kaiju Worlds,,
KKI,KakashiInuV2,KakashiInuV2,,
KALA,Kala Finance,Kala Finance,,
UMY,KaraStar UMY,KaraStar UMY,,
KAU,Kauri,Kauri,,
KAWA,Kawakami,Kawakami,,
KINGDOG,King Dog Inu,King Dog Inu,,
KFR,KING FOREVER,KING FOREVER,,
KODX,KING OF DEFI,KING OF DEFI,,
KITTY,Kitty Solana,Kitty Solana,,
KIWI,Kiwi Finance,Kiwi Finance,,
KP2R,KP2R.Network,KP2R.Network,,
KTY,Krypto Kitty,Krypto Kitty,,
LADA,LadderCaster,LadderCaster,,
LESS,Less Network,Less Network,,
LIB,Librium Tech,Librium Tech,,
Ly,Lilly Finance,Lilly Finance,,
LINA,Lina Network,Lina Network,,
LIQ,LIQ Protocol,LIQ Protocol,,
WLITI,Liti Capital,Liti Capital,,
ECTO,LittleGhosts Ectoplasm,LittleGhosts Ectoplasm,,
LIZARD,Lizard Token,Lizard Token,,
LOA,LOA Protocol,LOA Protocol,,
LDX,Londex,Londex,,
LOON,Loon Network,Loon Network,,
LOOP,Loop Finance,Loop Finance,,
LOOT,Loot Network,Loot Network,,
LUMI,Lumi Credits,Lumi Credits,,
LBXC,Lux Bio Cell,Lux Bio Cell,,
LYRA,Lyra,Lyra,,
MACH,MACH Project,MACH Project,,
MAGF,Magic Forest,Magic Forest,,
MARS,Mars Network,Mars Network,,
MPX,Mars Space X,Mars Space X,,
MARS,Marsupilamii,Marsupilamii,,
MASTER,Master Floki,Master Floki,,
MTIX,Matrix Token,Matrix Token,,
MCAN,Medican Coin,Medican Coin,,
MELOS,Melos Studio,Melos Studio,,
MeMa,Meme Machine,Meme Machine,,
MERD,Mermaid,Mermaid,,
MCAP,Meta Capital,Meta Capital,,
IGO,Meta Islands,Meta Islands,,
METAKAT,Meta Meerkat,Meta Meerkat,,
SPAT,Meta Spatial,Meta Spatial,,
MBT,Metablackout,Metablackout,,
BERAGE,METABULLRAGE,METABULLRAGE,,
MBC,MetaBUSDCoin,MetaBUSDCoin,,
MDS,Metadogeswap,Metadogeswap,,
MTF,MetaFootball,MetaFootball,,
META,Metaland DAO,Metaland DAO,,
METANIA,MetaniaGames,MetaniaGames,,
MVRS,MetaverseAir,MetaverseAir,,
MGLC,MetaverseMGL,MetaverseMGL,,
META,MetaversePRO,MetaversePRO,,
GAM,Gamma,Gamma,,
MTR,Meter Stable,Meter Stable,,
MDO,Midas Dollar,Midas Dollar,,
CROWN,MidasDAO (New),MidasDAO (New),,
MIMO,MillionMonke,MillionMonke,,
MNET,MINE Network,MINE Network,,
MNEB,Minereum BSC,Minereum BSC,,
MFLOKIAD,MiniFlokiADA,MiniFlokiADA,,
MNIO,Mirrored Nio,Mirrored Nio,,
MISHKA,Mishka Token,Mishka Token,,
MMO,MM Optimizer,MM Optimizer,,
MOAR,Moar Finance,Moar Finance,,
MoFi,MobiFi,MobiFi,,
MOBI,Mobius Money,Mobius Money,,
MOK,MocktailSwap,MocktailSwap,,
MOFI,Mofi Finance,Mofi Finance,,
MONGOOSE,MongooseCoin,MongooseCoin,,
MTS,Monster Saga,Monster Saga,,
MQST,MonsterQuest,MonsterQuest,,
MOO,Moola Market,Moola Market,,
MOONARCH,Moonarch.app,Moonarch.app,,
MNTTBSC,MoonTrustBSC,MoonTrustBSC,,
MOR,Morcilla War,Morcilla War,,
MOVD,MOVE Network,MOVE Network,,
MRFOX,Mr.FOX TOKEN,Mr.FOX TOKEN,,
MU,Mu Continent,Mu Continent,,
MUSC,Muslim Coins,Muslim Coins,,
MYP,Mystic Poker,Mystic Poker,,
N3RDz,N3RD Finance,N3RD Finance,,
NAGA,Naga Kingdom,Naga Kingdom,,
NAOS,NAOS Finance,NAOS Finance,,
NCR,Neos Credits,Neos Credits,,
NFTL,Nifty League,Nifty League,,
MATA,Ninneko (Mata),Ninneko (Mata),,
NIOB,Niob Finance,Niob Finance,,
NITRO,Nitro League,Nitro League,,
NKCLC,NKCL Classic,NKCL Classic,,
NLA,No Limit Ape,No Limit Ape,,
NBL,Nobility,Nobility,,
NOBF,Nobo Finance,Nobo Finance,,
N2,Node Squared,Node Squared,,
PRIDE,Nomad Exiles,Nomad Exiles,,
NOVA,Nova finance,Nova finance,,
NAC,Nowlage Coin,Nowlage Coin,,
NB,Nuclear Bomb,Nuclear Bomb,,
NNT,Nunu Spirits,Nunu Spirits,,
NRFB,NuriFootBall,NuriFootBall,,
NYAN,Nyan Finance,Nyan Finance,,
OBTC,Obitan Chain,Obitan Chain,,
OGC,One Get Coin,One Get Coin,,
OPV,OpenLive NFT,OpenLive NFT,,
OPA,OptionPanda,OptionPanda,,
OSQTH,Opyn Squeeth,Opyn Squeeth,,
OTB,OTCBTC Token,OTCBTC Token,,
OTO,OTO Protocol,OTO Protocol,,
PACIFIC,Pacific DeFi,Pacific DeFi,,
Peace do,Peace Doge X,Peace Doge X,,
PEAK,Peak Finance,Peak Finance,,
PELE,PELE Network,PELE Network,,
DDDD,People's Punk,People's Punk,,
PERA,Pera Finance,Pera Finance,,
PCN,PhoenixChain,PhoenixChain,,
PHCR,PhotoChromic,PhotoChromic,,
PICA,PicaArtMoney,PicaArtMoney,,
PB,PIggyBankDAO,PIggyBankDAO,,
GAMMA,Planet,Planet,,
PEXO,Plant Exodus,Plant Exodus,,
PLEB,Plebe Gaming,Plebe Gaming,,
PLC,Pluton Chain,Pluton Chain,,
POC,Pocket Arena,Pocket Arena,,
XP,PolkaFantasy,PolkaFantasy,,
PKMON,PolkaMonster,PolkaMonster,,
EGG,PolyFarm EGG,PolyFarm EGG,,
ANGEL,Polylauncher,Polylauncher,,
POOL,PoolTogether,PoolTogether,,
PORT,Port Finance,Port Finance,,
OASIS,ProjectOasis,ProjectOasis,,
PEL,Propel,Propel,,
QUAM,Quam Network,Quam Network,,
QUA,Quantum,Quantum,,
QTZ,Quartz,Quartz,,
RUG,R U Generous,R U Generous,,
RAID,Raider Token,Raider Token,,
RBW,Rainbow Token,Rainbow Token,,
RAK,Rake Finance,Rake Finance,,
SRLY,Rally (Solana),Rally (Solana),,
RNDM,Random,Random,,
RARE,Rare Finance,Rare Finance,,
R1,Recast1 Coin,Recast1 Coin,,
REEFER,REEFER TOKEN,REEFER TOKEN,,
RETIRE,Retire Token,Retire Token,,
RVC,Revenue Coin,Revenue Coin,,
REVO,Revo Network,Revo Network,,
RC,Reward Cycle,Reward Cycle,,
VFOX,RFOX Finance,RFOX Finance,,
ROAR,RoArts Token,RoArts Token,,
RLB,Rollbit Coin,Rollbit Coin,,
ROF,Rose Finance,Rose Finance,,
ROSN,Roseon World,Roseon World,,
RD,Round Dollar,Round Dollar,,
RUN,RUN TOGETHER,RUN TOGETHER,,
ST,Sacred Tails,Sacred Tails,,
AFFINITY,Affinity,Affinity,,
SAFEDOGE,SafeDogecoin V2 (old),SafeDogecoin V2 (old),,
SAFEHAMS,SafeHamsters,SafeHamsters,,
